,Title,Word,n,nwords
2441,Подводные земледельцы,пробродил,1,41246
2442,Подводные земледельцы,целый,4,41246
2443,Подводные земледельцы,вернулся,13,41246
2444,Подводные земледельцы,ночью,7,41246
2445,Подводные земледельцы,улегся,2,41246
2446,Подводные земледельцы,ворочаться,2,41246
2447,Подводные земледельцы,вздыхать,2,41246
2448,Подводные земледельцы,разбудил,1,41246
2449,Подводные земледельцы,ворочаетесь,1,41246
2450,Подводные земледельцы,непогоде,1,41246
2451,Подводные земледельцы,тайфун,9,41246
2452,Подводные земледельцы,чую,1,41246
2453,Подводные земледельцы,приближение,2,41246
2454,Подводные земледельцы,тайфуна,4,41246
2455,Подводные земледельцы,заставило,2,41246
2456,Подводные земледельцы,по-слоновьи,1,41246
2457,Подводные земледельцы,жалко,8,41246
2458,Подводные земледельцы,старуху,9,41246
2459,Подводные земледельцы,ночь,14,41246
2460,Подводные земледельцы,ворочается,2,41246
2461,Подводные земледельцы,ель,1,41246
2462,Подводные земледельцы,шумит,1,41246
2463,Подводные земледельцы,скрипит,1,41246
2464,Подводные земледельцы,лает,2,41246
2465,Подводные земледельцы,бросить,2,41246
2466,Подводные земледельцы,никак,3,41246
2467,Подводные земледельцы,налаженное,1,41246
2468,Подводные земледельцы,дело,26,41246
2469,Подводные земледельцы,шутка,3,41246
2470,Подводные земледельцы,вспоминать,1,41246
2471,Подводные земледельцы,вплоть,1,41246
2472,Подводные земледельцы,момента,1,41246
2473,Подводные земледельцы,встретился,2,41246
2474,Подводные земледельцы,волковым,10,41246
2475,Подводные земледельцы,совхоз,9,41246
2476,Подводные земледельцы,родился,2,41246
2477,Подводные земледельцы,вырос,2,41246
2478,Подводные земледельцы,приморье,2,41246
2479,Подводные земледельцы,отец,3,41246
2480,Подводные земледельцы,зверолов,1,41246
2481,Подводные земледельцы,десятилетним,1,41246
2482,Подводные земледельцы,мальчишкой,1,41246
2483,Подводные земледельцы,ходил,7,41246
2484,Подводные земледельцы,отцом,1,41246
2485,Подводные земледельцы,медведя,3,41246
2486,Подводные земледельцы,уложил,1,41246
2487,Подводные земледельцы,своем,20,41246
2488,Подводные земледельцы,выходя,2,41246
2489,Подводные земледельцы,зверя,3,41246
2490,Подводные земледельцы,пример,1,41246
2491,Подводные земледельцы,отцу,1,41246
2492,Подводные земледельцы,настоящим,2,41246
2493,Подводные земледельцы,лесным,1,41246
2494,Подводные земледельцы,человеком,1,41246
2495,Подводные земледельцы,общественная,1,41246
2496,Подводные земледельцы,жилка,1,41246
2497,Подводные земледельцы,старое,1,41246
2498,Подводные земледельцы,революции,3,41246
2499,Подводные земледельцы,пытался,2,41246
2500,Подводные земледельцы,организовать,1,41246
2501,Подводные земледельцы,артель,2,41246
2502,Подводные земледельцы,охотников,1,41246
2503,Подводные земледельцы,рыболовов,1,41246
2504,Подводные земледельцы,вышло,4,41246
2505,Подводные земледельцы,доверчиво,1,41246
2506,Подводные земледельцы,роздал,1,41246
2507,Подводные земледельцы,членам,2,41246
2508,Подводные земледельцы,артели,4,41246
2509,Подводные земледельцы,скопил,1,41246
2510,Подводные земледельцы,продавая,1,41246
2511,Подводные земледельцы,пушнину,1,41246
2512,Подводные земледельцы,обманули,1,41246
2513,Подводные земледельцы,ушли,5,41246
2514,Подводные земледельцы,деньгами,3,41246
2515,Подводные земледельцы,вернулись,6,41246
2516,Подводные земледельцы,перекочевал,1,41246
2517,Подводные земледельцы,самому,6,41246
2518,Подводные земледельцы,занялся,1,41246
2519,Подводные земледельцы,ловлей,1,41246
2520,Подводные земледельцы,небольшой,16,41246
2521,Подводные земледельцы,артелью,1,41246
2522,Подводные земледельцы,дальсельсоюза,1,41246
2523,Подводные земледельцы,времени,9,41246
2524,Подводные земледельцы,просыпался,1,41246
2525,Подводные земледельцы,охотник,1,41246
2526,Подводные земледельцы,бросал,2,41246
2527,Подводные земледельцы,невод,1,41246
2528,Подводные земледельцы,острогу,1,41246
2529,Подводные земледельцы,взяться,3,41246
2530,Подводные земледельцы,ружье,4,41246
2531,Подводные земледельцы,рогатину,1,41246
2532,Подводные земледельцы,охотничьих,1,41246
2533,Подводные земледельцы,запоев,1,41246
2534,Подводные земледельцы,агрономом,1,41246
2535,Подводные земледельцы,завзятым,1,41246
2536,Подводные земледельцы,охотником,1,41246
2537,Подводные земледельцы,подружились,2,41246
2538,Подводные земледельцы,истых,1,41246
2539,Подводные земледельцы,профессионала,1,41246
2540,Подводные земледельцы,поселился,2,41246
2541,Подводные земледельцы,раньше,10,41246
2542,Подводные земледельцы,работал,6,41246
2543,Подводные земледельцы,белоруссии,1,41246
2544,Подводные земледельцы,колхозному,1,41246
2545,Подводные земледельцы,строительству,1,41246
2546,Подводные земледельцы,беспокойная,1,41246
2547,Подводные земледельцы,натура,1,41246
2548,Подводные земледельцы,наскучив,1,41246
2549,Подводные земледельцы,работой,1,41246
2550,Подводные земледельцы,землемера,1,41246
2551,Подводные земледельцы,пристроился,1,41246
2552,Подводные земледельцы,научной,1,41246
2553,Подводные земледельцы,экспедиции,1,41246
2554,Подводные земледельцы,отправлялась,1,41246
2555,Подводные земледельцы,дальний,2,41246
2556,Подводные земледельцы,восток,3,41246
2557,Подводные земледельцы,своеобразие,1,41246
2558,Подводные земледельцы,края,5,41246
2559,Подводные земледельцы,пленили,1,41246
2560,Подводные земледельцы,остался,5,41246
2561,Подводные земледельцы,чутье,1,41246
2562,Подводные земледельцы,охотника,1,41246
2563,Подводные земледельцы,меткий,1,41246
2564,Подводные земледельцы,стоил,1,41246
2565,Подводные земледельцы,десятков,5,41246
2566,Подводные земледельцы,медведей,1,41246
2567,Подводные земледельцы,заслуги,1,41246
2568,Подводные земледельцы,собственноручно,1,41246
2569,Подводные земледельцы,убил,1,41246
2570,Подводные земледельцы,тигров,1,41246
2571,Подводные земледельцы,неплохой,2,41246
2572,Подводные земледельцы,стаж,1,41246
2573,Подводные земледельцы,новичка,1,41246
2574,Подводные земледельцы,правда,15,41246
2575,Подводные земледельцы,одного,10,41246
2576,Подводные земледельцы,тигра,1,41246
2577,Подводные земледельцы,убить,4,41246
2578,Подводные земледельцы,случайно,2,41246
2579,Подводные земледельцы,наткнувшись,1,41246
2580,Подводные земледельцы,обороняясь,1,41246
2581,Подводные земледельцы,исключительное,1,41246
2582,Подводные земледельцы,хладнокровие,1,41246
2583,Подводные земледельцы,находчивость,1,41246
2584,Подводные земледельцы,спасли,1,41246
2585,Подводные земледельцы,тигр,2,41246
2586,Подводные земледельцы,убит,1,41246
2587,Подводные земледельцы,издыхающий,1,41246
2588,Подводные земледельцы,успел,5,41246
2589,Подводные земледельцы,царапнуть,1,41246
2590,Подводные земледельцы,щеку,1,41246
2591,Подводные земледельцы,коготком,1,41246
2592,Подводные земледельцы,оставив,5,41246
2593,Подводные земледельцы,отметину,1,41246
2594,Подводные земледельцы,сидя,5,41246
2595,Подводные земледельцы,костра,11,41246
2596,Подводные земледельцы,рассказывали,1,41246
2597,Подводные земледельцы,бесконечные,1,41246
2598,Подводные земледельцы,истории,1,41246
2599,Подводные земледельцы,охотничьей,1,41246
2600,Подводные земледельцы,утром,8,41246
2601,Подводные земледельцы,моря,15,41246
2602,Подводные земледельцы,конец,10,41246
2603,Подводные земледельцы,октября,1,41246
2604,Подводные земледельцы,погода,4,41246
2605,Подводные земледельцы,тихая,3,41246
2606,Подводные земледельцы,океане,8,41246
2607,Подводные земледельцы,отлив,1,41246
2608,Подводные земледельцы,обнажил,1,41246
2609,Подводные земледельцы,отмели,2,41246
2610,Подводные земледельцы,наметанными,1,41246
2611,Подводные земледельцы,кучами,1,41246
2612,Подводные земледельцы,занимались,1,41246
2613,Подводные земледельцы,странным,2,41246
2614,Подводные земледельцы,тупоносой,1,41246
2615,Подводные земледельцы,лодке,16,41246
2616,Подводные земледельцы,нагруженной,2,41246
2617,Подводные земледельцы,связанными,2,41246
2618,Подводные земледельцы,бамбуковыми,1,41246
2619,Подводные земледельцы,ветвями,1,41246
2620,Подводные земледельцы,второй,6,41246
2621,Подводные земледельцы,японец,21,41246
2622,Подводные земледельцы,поставив,1,41246
2623,Подводные земледельцы,голую,1,41246
2624,Подводные земледельцы,ногу,16,41246
2625,Подводные земледельцы,край,4,41246
2626,Подводные земледельцы,ногой,4,41246
2627,Подводные земледельцы,налегая,1,41246
2628,Подводные земледельцы,всей,2,41246
2629,Подводные земледельцы,тяжестью,2,41246
2630,Подводные земледельцы,наступал,1,41246
2631,Подводные земледельцы,конический,2,41246
2632,Подводные земледельцы,заступ,9,41246
2633,Подводные земледельцы,имевший,1,41246
2634,Подводные земледельцы,рукоятки,1,41246
2635,Подводные земледельцы,детских,1,41246
2636,Подводные земледельцы,ходулях,1,41246
2637,Подводные земледельцы,поднимая,4,41246
2638,Подводные земледельцы,опуская,3,41246
2639,Подводные земледельцы,вдоль,6,41246
2640,Подводные земледельцы,борта,3,41246
2641,Подводные земледельцы,следуя,1,41246
2642,Подводные земледельцы,товарищ,7,41246
2643,Подводные земледельцы,брал,2,41246
2644,Подводные земледельцы,пучки,5,41246
2645,Подводные земледельцы,бамбуковых,2,41246
2646,Подводные земледельцы,веток,3,41246
2647,Подводные земледельцы,втыкал,1,41246
2648,Подводные земледельцы,впервые,6,41246
2649,Подводные земледельцы,зрелище,6,41246
2650,Подводные земледельцы,делают,4,41246
2651,Подводные земледельцы,усмехнулся,2,41246
2652,Подводные земледельцы,капусту,23,41246
2653,Подводные земледельцы,садят,3,41246
2654,Подводные земледельцы,морскую,9,41246
2655,Подводные земледельцы,ветки,4,41246
2656,Подводные земледельцы,бамбука,3,41246
2657,Подводные земледельцы,вишь,3,41246
2658,Подводные земледельцы,штука,1,41246
2659,Подводные земледельцы,выпустит,1,41246
2660,Подводные земледельцы,семя,4,41246
2661,Подводные земледельцы,споры,4,41246
2662,Подводные земледельцы,никаких,4,41246
2663,Подводные земледельцы,споров,1,41246
2664,Подводные земледельцы,обыкновенное,1,41246
2665,Подводные земледельцы,летит,1,41246
2666,Подводные земледельцы,пыль,1,41246
2667,Подводные земледельцы,самые,2,41246
2668,Подводные земледельцы,кусты,3,41246
2669,Подводные земледельцы,задерживают,1,41246
2670,Подводные земледельцы,начнет,1,41246
2671,Подводные земледельцы,неглубокое,1,41246
2672,Подводные земледельцы,удобное,2,41246
2673,Подводные земледельцы,палками,1,41246
2674,Подводные земледельцы,крючками,2,41246
2675,Подводные земледельцы,срывать,1,41246
2676,Подводные земледельцы,огород,2,41246
2677,Подводные земледельцы,разводят,2,41246
2678,Подводные земледельцы,вроде,6,41246
2679,Подводные земледельцы,подводные,21,41246
2680,Подводные земледельцы,земледельцы,2,41246
2681,Подводные земледельцы,одна-ко,1,41246
2682,Подводные земледельцы,лезут,3,41246
2683,Подводные земледельцы,тесно,5,41246
2684,Подводные земледельцы,островах,1,41246
2685,Подводные земледельцы,податься,1,41246
2686,Подводные земледельцы,некуда,2,41246
2687,Подводные земледельцы,нешто,1,41246
2688,Подводные земледельцы,обирают,1,41246
2689,Подводные земледельцы,американцы,1,41246
2690,Подводные земледельцы,видали,4,41246
2691,Подводные земледельцы,котов,1,41246
2692,Подводные земледельцы,котиков,2,41246
2693,Подводные земледельцы,тыщами,1,41246
2694,Подводные земледельцы,изводят,1,41246
2695,Подводные земледельцы,контрабандная,1,41246
2696,Подводные земледельцы,реквизиция,1,41246
2697,Подводные земледельцы,общественного,1,41246
2698,Подводные земледельцы,достояния,1,41246
2699,Подводные земледельцы,услышал,4,41246
2700,Подводные земледельцы,чей-то,1,41246
2701,Подводные земледельцы,обернулся,2,41246
2702,Подводные земледельцы,веселый,2,41246
2703,Подводные земледельцы,черномазый,1,41246
2704,Подводные земледельцы,юноша,2,41246
2705,Подводные земледельцы,сверкая,1,41246
2706,Подводные земледельцы,белыми,1,41246
2707,Подводные земледельцы,надета,1,41246
2708,Подводные земледельцы,кепка,1,41246
2709,Подводные земледельцы,толстовка,1,41246
2710,Подводные земледельцы,кожаные,1,41246
2711,Подводные земледельцы,заправленные,1,41246
2712,Подводные земледельцы,рыбацкие,2,41246
2713,Подводные земледельцы,сапоги,1,41246
2714,Подводные земледельцы,голенищами,1,41246
2715,Подводные земледельцы,колея,1,41246
2716,Подводные земледельцы,отозвался,4,41246
2717,Подводные земледельцы,пояснил,1,41246
2718,Подводные земледельцы,нашей,7,41246
2719,Подводные земледельцы,работает,2,41246
2720,Подводные земледельцы,комсомолия,1,41246
2721,Подводные земледельцы,говорю,6,41246
2722,Подводные земледельцы,делается,10,41246
2723,Подводные земледельцы,здравствуйте,2,41246
2724,Подводные земледельцы,гражданин,3,41246
2725,Подводные земледельцы,поздоровался,1,41246
2726,Подводные земледельцы,смеют,1,41246
2727,Подводные земледельцы,грабить,1,41246
2728,Подводные земледельцы,достояние,2,41246
2729,Подводные земледельцы,знаю,6,41246
2730,Подводные земледельцы,унимался,3,41246
2731,Подводные земледельцы,грабит,1,41246
2732,Подводные земледельцы,подручные,1,41246
2733,Подводные земледельцы,таямы,32,41246
2734,Подводные земледельцы,риокицы,1,41246
2735,Подводные земледельцы,промышленника,1,41246
2736,Подводные земледельцы,толстопузого,1,41246
2737,Подводные земледельцы,бедняку-японцу,1,41246
2738,Подводные земледельцы,продаст,1,41246
2739,Подводные земледельцы,дорога,1,41246
2740,Подводные земледельцы,бедняк,1,41246
2741,Подводные земледельцы,голодный,1,41246
2742,Подводные земледельцы,гнать,1,41246
2743,Подводные земледельцы,отсюда,9,41246
2744,Подводные земледельцы,без,28,41246
2745,Подводные земледельцы,всяких,1,41246
2746,Подводные земледельцы,дипломатических,1,41246
2747,Подводные земледельцы,нот,1,41246
2748,Подводные земледельцы,эй,3,41246
2749,Подводные земледельцы,замахнувшись,1,41246
2750,Подводные земледельцы,ракушкой,1,41246
2751,Подводные земледельцы,японцев,6,41246
2752,Подводные земледельцы,брысь,3,41246
2753,Подводные земледельцы,безобразие,2,41246
2754,Подводные земледельцы,решительно,5,41246
2755,Подводные земледельцы,зашагал,7,41246
2756,Подводные земледельцы,тучи,7,41246
2757,Подводные земледельцы,брызг,1,41246
2758,Подводные земледельцы,поговорили,1,41246
2759,Подводные земледельцы,положили,2,41246
2760,Подводные земледельцы,лодку,19,41246
2761,Подводные земледельцы,взялись,4,41246
2762,Подводные земледельцы,весло,2,41246
2763,Подводные земледельцы,лодка,29,41246
2764,Подводные земледельцы,вида,3,41246
2765,Подводные земледельцы,трое,1,41246
2766,Подводные земледельцы,уселись,2,41246
2767,Подводные земледельцы,пронзительными,1,41246
2768,Подводные земледельцы,криками,2,41246
2769,Подводные земледельцы,летали,1,41246
2770,Подводные земледельцы,чайки,3,41246
2771,Подводные земледельцы,тянули,2,41246
2772,Подводные земледельцы,бакланы,1,41246
2773,Подводные земледельцы,ходили,5,41246
2774,Подводные земледельцы,кулики,1,41246
2775,Подводные земледельцы,клевали,1,41246
2776,Подводные земледельцы,кисет,1,41246
2777,Подводные земледельцы,набил,1,41246
2778,Подводные земледельцы,зеленоватым,1,41246
2779,Подводные земледельцы,табаком,1,41246
2780,Подводные земледельцы,коротким,1,41246
2781,Подводные земледельцы,мундштуком,1,41246
2782,Подводные земледельцы,закурил,1,41246
2783,Подводные земледельцы,затянулся,2,41246
2784,Подводные земледельцы,мало,8,41246
2785,Подводные земледельцы,добывали,1,41246
2786,Подводные земледельцы,китай,2,41246
2787,Подводные земледельцы,японию,1,41246
2788,Подводные земледельцы,продавали,2,41246
2789,Подводные земледельцы,столько,9,41246
2790,Подводные земледельцы,добра,2,41246
2791,Подводные земледельцы,зря,1,41246
2792,Подводные земледельцы,пропадает,3,41246
2793,Подводные земледельцы,глядеть,1,41246
2794,Подводные земледельцы,миллионы,2,41246
2795,Подводные земледельцы,миллионов,7,41246
2796,Подводные земледельцы,поддержал,1,41246
2797,Подводные земледельцы,самим,2,41246
2798,Подводные земледельцы,разведение,1,41246
2799,Подводные земледельцы,задумчиво,2,41246
2800,Подводные земледельцы,могли,13,41246
2801,Подводные земледельцы,удесятерить,2,41246
2802,Подводные земледельцы,сбор,2,41246
2803,Подводные земледельцы,сбыт,1,41246
2804,Подводные земледельцы,механизировать,3,41246
2805,Подводные земледельцы,машинизировать,1,41246
2806,Подводные земледельцы,экспортный,3,41246
2807,Подводные земледельцы,товар,3,41246
2808,Подводные земледельцы,валютный,1,41246
2809,Подводные земледельцы,скажешь,1,41246
2810,Подводные земледельцы,дед,1,41246
2811,Подводные земледельцы,подумав,4,41246
2812,Подводные земледельцы,вскочил,1,41246
2813,Подводные земледельцы,горячей,3,41246
2814,Подводные земледельцы,заговорил,2,41246
2815,Подводные земледельцы,собрании,1,41246
2816,Подводные земледельцы,граждане,1,41246
2817,Подводные земледельцы,единогласно,1,41246
2818,Подводные земледельцы,размечтался,1,41246
2819,Подводные земледельцы,захваченный,1,41246
2820,Подводные земледельцы,необычайностью,1,41246
2821,Подводные земледельцы,идеи,1,41246
2822,Подводные земледельцы,будем,10,41246
2823,Подводные земледельцы,работать,13,41246
2824,Подводные земледельцы,водолазных,11,41246
2825,Подводные земледельцы,костюмах,7,41246
2826,Подводные земледельцы,выстроим,1,41246
2827,Подводные земледельцы,дне,19,41246
2828,Подводные земледельцы,города,2,41246
2829,Подводные земледельцы,проведем,2,41246
2830,Подводные земледельцы,дороги,1,41246
2831,Подводные земледельцы,наставим,1,41246
2832,Подводные земледельцы,дороге,2,41246
2833,Подводные земледельцы,ездить,1,41246
2834,Подводные земледельцы,автомобилях,2,41246
2835,Подводные земледельцы,знакомым,2,41246
2836,Подводные земледельцы,тракторах,3,41246
2837,Подводные земледельцы,телефонные,1,41246
2838,Подводные земледельцы,провода,2,41246
2839,Подводные земледельцы,прокладывать,2,41246
2840,Подводные земледельцы,изолировать,3,41246
2841,Подводные земледельцы,кабели,1,41246
2842,Подводные земледельцы,называется,2,41246
2843,Подводные земледельцы,будут,5,41246
2844,Подводные земледельцы,телефоны,2,41246
2845,Подводные земледельцы,радио,3,41246
2846,Подводные земледельцы,каждый,4,41246
2847,Подводные земледельцы,квартире,1,41246
2848,Подводные земледельцы,нагревши,1,41246
2849,Подводные земледельцы,уху,3,41246
2850,Подводные земледельцы,ешь,2,41246
2851,Подводные земледельцы,забрасывал,1,41246
2852,Подводные земледельцы,вопросами,1,41246
2853,Подводные земледельцы,звуки,5,41246
2854,Подводные земледельцы,издаются,1,41246
2855,Подводные земледельцы,изменилась,3,41246
2856,Подводные земледельцы,человечество,1,41246
2857,Подводные земледельцы,жило,1,41246
2858,Подводные земледельцы,объясняли,1,41246
2859,Подводные земледельцы,живое,1,41246
2860,Подводные земледельцы,обезьяны,1,41246
2861,Подводные земледельцы,развился,1,41246
2862,Подводные земледельцы,хватил,1,41246
2863,Подводные земледельцы,про,3,41246
2864,Подводные земледельцы,слова,7,41246
2865,Подводные земледельцы,охладили,1,41246
2866,Подводные земледельцы,фантазию,1,41246
2867,Подводные земледельцы,вернули,2,41246
2868,Подводные земледельцы,практическим,1,41246
2869,Подводные земледельцы,вопросам,1,41246
2870,Подводные земледельцы,думать,5,41246
2871,Подводные земледельцы,об,14,41246
2872,Подводные земледельцы,усовершенствовании,1,41246
2873,Подводные земледельцы,костюмов,3,41246
2874,Подводные земледельцы,современных,1,41246
2875,Подводные земледельцы,проработаешь,1,41246
2876,Подводные земледельцы,слишком,14,41246
2877,Подводные земледельцы,сложно,1,41246
2878,Подводные земледельцы,дорого,1,41246
2879,Подводные земледельцы,наша,1,41246
2880,Подводные земледельцы,задача,1,41246
2881,Подводные земледельцы,должна,5,41246
2882,Подводные земледельцы,сводиться,1,41246
2883,Подводные земледельцы,тому,6,41246
2884,Подводные земледельцы,завести,1,41246
2885,Подводные земледельцы,правильное,1,41246
2886,Подводные земледельцы,хозяйство,3,41246
2887,Подводные земледельцы,садить,2,41246
2888,Подводные земледельцы,японским,4,41246
2889,Подводные земледельцы,способом,6,41246
2890,Подводные земледельцы,новых,2,41246
2891,Подводные земледельцы,участках,1,41246
2892,Подводные земледельцы,втыкать,1,41246
2893,Подводные земледельцы,бамбуковые,1,41246
2894,Подводные земледельцы,глубине,17,41246
2895,Подводные земледельцы,плантацией,1,41246
2896,Подводные земледельцы,отливе,1,41246
2897,Подводные земледельцы,превышает,1,41246
2898,Подводные земледельцы,одного-полутора,1,41246
2899,Подводные земледельцы,позволяют,1,41246
2900,Подводные земледельцы,несовершенные,1,41246
2901,Подводные земледельцы,орудия,1,41246
2902,Подводные земледельцы,сделаешь,1,41246
2903,Подводные земледельцы,иначе,6,41246
2904,Подводные земледельцы,кустики,1,41246
2905,Подводные земледельцы,ямы,3,41246
2906,Подводные земледельцы,ныряя,1,41246
2907,Подводные земледельцы,утомительно,1,41246
2908,Подводные земледельцы,значительной,2,41246
2909,Подводные земледельцы,сконструировать,2,41246
2910,Подводные земледельцы,хороший,1,41246
2911,Подводные земледельцы,удобный,1,41246
2912,Подводные земледельцы,связанный,1,41246
2913,Подводные земледельцы,определенной,1,41246
2914,Подводные земледельцы,базой,3,41246
2915,Подводные земледельцы,площадь,8,41246
2916,Подводные земледельцы,плантаций,5,41246
2917,Подводные земледельцы,увеличить,2,41246
2918,Подводные земледельцы,много-много,2,41246
2919,Подводные земледельцы,конечно,8,41246
2920,Подводные земледельцы,копание,1,41246
2921,Подводные земледельцы,ямок,1,41246
2922,Подводные земледельцы,хотя,10,41246
2923,Подводные земледельцы,мечтать,1,41246
2924,Подводные земледельцы,приходится,4,41246
2925,Подводные земледельцы,трактор,8,41246
2926,Подводные земледельцы,горючего,1,41246
2927,Подводные земледельцы,двинется,1,41246
2928,Подводные земледельцы,горение,2,41246
2929,Подводные земледельцы,двигать,3,41246
2930,Подводные земледельцы,подождите,1,41246
2931,Подводные земледельцы,напишу,2,41246
2932,Подводные земледельцы,приятелю,1,41246
2933,Подводные земледельцы,ленинград,2,41246
2934,Подводные земледельцы,электротехник,1,41246
2935,Подводные земледельцы,лаборатории,9,41246
2936,Подводные земледельцы,академика,1,41246
2937,Подводные земледельцы,иоффе,3,41246
2938,Подводные земледельцы,слыхали,1,41246
2939,Подводные земледельцы,приятель,2,41246
2940,Подводные земледельцы,мой,11,41246
2941,Подводные земледельцы,костюмы,9,41246
2942,Подводные земледельцы,придумает,1,41246
2943,Подводные земледельцы,тракторы,3,41246
2944,Подводные земледельцы,поможет,2,41246
2945,Подводные земледельцы,башковитый,2,41246
2946,Подводные земледельцы,малый,4,41246
2947,Подводные земледельцы,нужна,4,41246
2948,Подводные земледельцы,охладил,1,41246
2949,Подводные земледельцы,юношеский,1,41246
2950,Подводные земледельцы,пыл,1,41246
2951,Подводные земледельцы,дрогнувшим,2,41246
2952,Подводные земледельцы,наступила,1,41246
2953,Подводные земледельцы,пауза,2,41246
2954,Подводные земледельцы,думали,1,41246
2955,Подводные земледельцы,деньгах,2,41246
2956,Подводные земледельцы,фантазировал,1,41246
2957,Подводные земледельцы,вспоминал,2,41246
2958,Подводные земледельцы,неудачи,1,41246
2959,Подводные земледельцы,организацией,2,41246
2960,Подводные земледельцы,думал,13,41246
2961,Подводные земледельцы,создать,2,41246
2962,Подводные земледельцы,скромных,1,41246
2963,Подводные земледельцы,началах,1,41246
2964,Подводные земледельцы,безусловно,1,41246
2965,Подводные земледельцы,сделать,16,41246
2966,Подводные земледельцы,многое,4,41246
2967,Подводные земледельцы,переселяясь,1,41246
2968,Подводные земледельцы,главный,2,41246
2969,Подводные земледельцы,вопрос,6,41246
2970,Подводные земледельцы,новое,6,41246
2971,Подводные земледельцы,встретить,2,41246
2972,Подводные земледельцы,естественное,2,41246
2973,Подводные земледельцы,недоверие,1,41246
2974,Подводные земледельцы,валюта,2,41246
2975,Подводные земледельцы,бери,2,41246
2976,Подводные земледельцы,продолжая,2,41246
2977,Подводные земледельцы,ткать,1,41246
2978,Подводные земледельцы,нить,1,41246
2979,Подводные земледельцы,мечтаний,1,41246
2980,Подводные земледельцы,махнул,5,41246
2981,Подводные земледельцы,спугнул,1,41246
2982,Подводные земледельцы,стайку,1,41246
2983,Подводные земледельцы,птиц,1,41246
2984,Подводные земледельцы,клевавших,1,41246
2985,Подводные земледельцы,принято,1,41246
2986,Подводные земледельцы,практического,1,41246
2987,Подводные земледельцы,решения,1,41246
2988,Подводные земледельцы,начало,2,41246
2989,Подводные земледельцы,положено,1,41246
2990,Подводные земледельцы,сошедшихся,1,41246
2991,Подводные земледельцы,представляли,1,41246
2992,Подводные земледельцы,некоторую,1,41246
2993,Подводные земледельцы,другого,1,41246
2994,Подводные земледельцы,смогли,1,41246
2995,Подводные земледельцы,что-нибудь,7,41246
2996,Подводные земледельцы,ограничились,1,41246
2997,Подводные земледельцы,помечтали,1,41246
2998,Подводные земледельцы,плантациях,3,41246
2999,Подводные земледельцы,сложении,1,41246
3000,Подводные земледельцы,трех,3,41246
3001,Подводные земледельцы,величин,1,41246
3002,Подводные земледельцы,вопреки,1,41246
3003,Подводные земледельцы,школьной,1,41246
3004,Подводные земледельцы,арифметике,1,41246
3005,Подводные земледельцы,сумма,1,41246
3006,Подводные земледельцы,равна,1,41246
3007,Подводные земледельцы,трем,1,41246
3008,Подводные земледельцы,плюс,1,41246
3009,Подводные земледельцы,икс,2,41246
3010,Подводные земледельцы,процентом,1,41246
3011,Подводные земледельцы,капитал,1,41246
3012,Подводные земледельцы,объединенного,1,41246
3013,Подводные земледельцы,труда,8,41246
3014,Подводные земледельцы,недаром,3,41246
3015,Подводные земледельцы,кипящая,1,41246
3016,Подводные земледельцы,весит,1,41246
3017,Подводные земледельцы,температуре,2,41246
3018,Подводные земледельцы,замерзания,1,41246
3019,Подводные земледельцы,дополняли,1,41246
3020,Подводные земледельцы,фантазия,1,41246
3021,Подводные земледельцы,смелость,1,41246
3022,Подводные земледельцы,мысли,4,41246
3023,Подводные земледельцы,связанной,1,41246
3024,Подводные земледельцы,старыми,1,41246
3025,Подводные земледельцы,предрассудками,1,41246
3026,Подводные земледельцы,искрящийся,1,41246
3027,Подводные земледельцы,энтузиазм,1,41246
3028,Подводные земледельцы,молодости,2,41246
3029,Подводные земледельцы,имел,1,41246
3030,Подводные земледельцы,практическую,1,41246
3031,Подводные земледельцы,сметку,1,41246
3032,Подводные земледельцы,долгий-долгий,1,41246
3033,Подводные земледельцы,житейский,1,41246
3034,Подводные земледельцы,опыт,3,41246
3035,Подводные земледельцы,обладал,1,41246
3036,Подводные земледельцы,знаниями,1,41246
3037,Подводные земледельцы,упорством,1,41246
3038,Подводные земледельцы,достижении,1,41246
3039,Подводные земледельцы,цели,1,41246
3040,Подводные земледельцы,сжигает,1,41246
3041,Подводные земледельцы,гасит,1,41246
3042,Подводные земледельцы,огне,4,41246
3043,Подводные земледельцы,ванюшкиного,1,41246
3044,Подводные земледельцы,энтузиазма,1,41246
3045,Подводные земледельцы,подогреть,1,41246
3046,Подводные земледельцы,холодную,1,41246
3047,Подводные земледельцы,конобеевского,2,41246
3048,Подводные земледельцы,жизненного,1,41246
3049,Подводные земледельцы,опыта,2,41246
3050,Подводные земледельцы,котле,1,41246
3051,Подводные земледельцы,волковского,1,41246
3052,Подводные земледельцы,знания,1,41246
3053,Подводные земледельцы,получиться,1,41246
3054,Подводные земледельцы,пар,1,41246
3055,Подводные земледельцы,машину,5,41246
3056,Подводные земледельцы,друзья,14,41246
3057,Подводные земледельцы,друзьями,1,41246
3058,Подводные земледельцы,общей,1,41246
3059,Подводные земледельцы,идеей,1,41246
3060,Подводные земледельцы,решили,5,41246
3061,Подводные земледельцы,встретиться,3,41246
3062,Подводные земледельцы,дней,11,41246
3063,Подводные земледельцы,письмо,3,41246
3064,Подводные земледельцы,миколы,2,41246
3065,Подводные земледельцы,встретились,1,41246
3066,Подводные земледельцы,заранее,2,41246
3067,Подводные земледельцы,условленном,1,41246
